train/actor_loss,train/n_updates,time/episodes,time/time_elapsed,time/total_timesteps,train/critic_loss,rollout/success_rate,time/fps,train/ent_coef_loss,rollout/ep_len_mean,train/ent_coef,train/learning_rate,rollout/ep_rew_mean
1.096571683883667,14081,808,2549,14182,0.2737920880317688,0.94,5,-0.9108359813690186,8.72,0.03177037090063095,0.0003,-7.78
-0.32603907585144043,14099,812,2551,14200,0.3827749490737915,0.95,5,-0.5954939126968384,8.22,0.03171898052096367,0.0003,-7.27
0.10864219069480896,14114,816,2554,14215,0.25586774945259094,0.95,5,-1.041528582572937,8.13,0.03168422728776932,0.0003,-7.18
0.11196774244308472,14137,820,2558,14238,0.3062262535095215,0.95,5,-0.2334899753332138,7.82,0.031624652445316315,0.0003,-6.87
1.079289436340332,14151,824,2561,14252,0.37706416845321655,0.95,5,0.037378162145614624,7.78,0.031593356281518936,0.0003,-6.83
0.27027079463005066,14174,828,2564,14275,0.2835027277469635,0.95,5,-0.8299476504325867,7.81,0.031540799885988235,0.0003,-6.86
0.9567921757698059,14198,832,2568,14299,0.2805040776729584,0.95,5,0.2896072566509247,7.73,0.031493138521909714,0.0003,-6.78
0.5408806204795837,14232,836,2573,14333,0.3096291422843933,0.95,5,-0.815355658531189,7.84,0.031468264758586884,0.0003,-6.89
0.2628212571144104,14246,840,2575,14347,0.40361809730529785,0.95,5,0.5203077793121338,7.68,0.03144568204879761,0.0003,-6.73
0.6279897689819336,14310,844,2586,14411,0.2929150462150574,0.94,5,0.3098256587982178,8.12,0.031359534710645676,0.0003,-7.18
-0.4965188503265381,14331,848,2590,14432,0.24197325110435486,0.94,5,-0.1566733419895172,8.1,0.03133413940668106,0.0003,-7.16
0.1923500895500183,14398,852,2606,14499,0.24302849173545837,0.95,5,-0.5443039536476135,7.66,0.03122718632221222,0.0003,-6.71
0.5801466107368469,14421,856,2614,14522,0.19956159591674805,0.95,5,-1.4892497062683105,7.76,0.031208699569106102,0.0003,-6.81
